IncidntNum,Descript,DayOfWeek,Date,Time
160441007,FOUND PROPERTY,Monday,05/30/2016 12:00:00 AM,07:30
160835842,FOUND PROPERTY,Thursday,10/13/2016 12:00:00 AM,16:09
160836298,FOUND PROPERTY,Thursday,10/13/2016 12:00:00 AM,17:30
160836715,FOUND PROPERTY,Thursday,10/13/2016 12:00:00 AM,14:00
160837490,FOUND PROPERTY,Thursday,10/13/2016 12:00:00 AM,16:30
160838012,FOUND PROPERTY,Friday,10/14/2016 12:00:00 AM,11:00
160838034,FOUND PROPERTY,Friday,10/14/2016 12:00:00 AM,09:45
160838329,FOUND PROPERTY,Friday,10/14/2016 12:00:00 AM,12:00
160838909,FOUND PROPERTY,Friday,10/14/2016 12:00:00 AM,18:09
160839032,FOUND PROPERTY,Friday,10/14/2016 12:00:00 AM,12:00
160839236,FOUND PROPERTY,Friday,10/14/2016 12:00:00 AM,20:45
160839258,FOUND PROPERTY,Friday,10/14/2016 12:00:00 AM,17:30
160839559,FOUND PROPERTY,Friday,10/14/2016 12:00:00 AM,21:00
160840186,FOUND PROPERTY,Saturday,10/15/2016 12:00:00 AM,07:40
160840255,FOUND PROPERTY,Saturday,10/15/2016 12:00:00 AM,08:00
160840528,FOUND PROPERTY,Saturday,10/15/2016 12:00:00 AM,09:00
160840716,FOUND PROPERTY,Saturday,10/15/2016 12:00:00 AM,12:35
160840879,FOUND PROPERTY,Saturday,10/15/2016 12:00:00 AM,11:30
160841112,FOUND PROPERTY,Saturday,10/15/2016 12:00:00 AM,13:00
160841247,FOUND PROPERTY,Saturday,10/15/2016 12:00:00 AM,16:00
160841576,FOUND PROPERTY,Saturday,10/15/2016 12:00:00 AM,18:20
160841833,FOUND PROPERTY,Saturday,10/15/2016 12:00:00 AM,17:00
160842223,FOUND PROPERTY,Sunday,10/16/2016 12:00:00 AM,00:15
160842552,FOUND PROPERTY,Saturday,10/15/2016 12:00:00 AM,23:00
160842671,FOUND PROPERTY,Sunday,10-09-2016 00:00,11:00
160844100,FOUND PROPERTY,Sunday,10/16/2016 12:00:00 AM,17:00
160844188,FOUND PROPERTY,Sunday,10/16/2016 12:00:00 AM,18:30
160844417,FOUND PROPERTY,Sunday,10/16/2016 12:00:00 AM,17:35
160845261,FOUND PROPERTY,Saturday,10/15/2016 12:00:00 AM,23:59
160845330,FOUND PROPERTY,Monday,10/17/2016 12:00:00 AM,08:25
160845409,FOUND PROPERTY,Monday,10/17/2016 12:00:00 AM,09:05
160845493,FOUND PROPERTY,Monday,10/17/2016 12:00:00 AM,08:15
160845681,FOUND PROPERTY,Friday,10/14/2016 12:00:00 AM,09:00
160845926,FOUND PROPERTY,Sunday,10/16/2016 12:00:00 AM,08:30
160845982,FOUND PROPERTY,Saturday,10/15/2016 12:00:00 AM,17:00
160846269,FOUND PROPERTY,Monday,10/17/2016 12:00:00 AM,14:00
160846441,FOUND PROPERTY,Monday,10/17/2016 12:00:00 AM,11:00
160847110,FOUND PROPERTY,Saturday,10-08-2016 00:00,16:00
160847502,FOUND PROPERTY,Monday,10/17/2016 12:00:00 AM,19:30
160847609,FOUND PROPERTY,Monday,10/17/2016 12:00:00 AM,22:36
160847665,FOUND PROPERTY,Monday,10/17/2016 12:00:00 AM,19:15
160847916,FOUND PROPERTY,Monday,10/17/2016 12:00:00 AM,22:48
160848077,FOUND PROPERTY,Tuesday,10/18/2016 12:00:00 AM,01:00
160848613,FOUND PROPERTY,Tuesday,10/18/2016 12:00:00 AM,09:28
160849019,FOUND PROPERTY,Tuesday,10/18/2016 12:00:00 AM,12:03
160849285,FOUND PROPERTY,Monday,10/17/2016 12:00:00 AM,12:50
160849445,FOUND PROPERTY,Tuesday,10/18/2016 12:00:00 AM,15:00
160849956,FOUND PROPERTY,Tuesday,10/18/2016 12:00:00 AM,13:32
160849990,FOUND PROPERTY,Tuesday,10/18/2016 12:00:00 AM,17:56
160850351,FOUND PROPERTY,Tuesday,10/18/2016 12:00:00 AM,20:45
160850856,FOUND PROPERTY,Monday,10/17/2016 12:00:00 AM,23:54
160851393,FOUND PROPERTY,Wednesday,10/19/2016 12:00:00 AM,08:45
160851688,FOUND PROPERTY,Wednesday,10/19/2016 12:00:00 AM,11:15
160443467,FOUND PROPERTY,Monday,05/30/2016 12:00:00 AM,20:17
160853690,FOUND PROPERTY,Wednesday,10/19/2016 12:00:00 AM,21:15
160853747,FOUND PROPERTY,Wednesday,10/19/2016 12:00:00 AM,22:45
160854278,FOUND PROPERTY,Thursday,10/20/2016 12:00:00 AM,07:45
160508390,FOUND PROPERTY,Thursday,06/23/2016 12:00:00 AM,06:10
160854927,FOUND PROPERTY,Thursday,10/20/2016 12:00:00 AM,12:00
160444095,FOUND PROPERTY,Thursday,05/19/2016 12:00:00 AM,12:00
160855806,FOUND PROPERTY,Thursday,10/20/2016 12:00:00 AM,16:45
160445554,FOUND PROPERTY,Sunday,05/29/2016 12:00:00 AM,16:30
160445617,FOUND PROPERTY,Tuesday,05/31/2016 12:00:00 AM,17:45
160445689,FOUND PROPERTY,Tuesday,05/31/2016 12:00:00 AM,16:30
160858292,FOUND PROPERTY,Friday,10/21/2016 12:00:00 AM,08:30
160858402,FOUND PROPERTY,Friday,10/21/2016 12:00:00 AM,14:00
160860554,FOUND PROPERTY,Saturday,10/22/2016 12:00:00 AM,11:36
160860924,FOUND PROPERTY,Saturday,10-08-2016 00:00,11:00
160446364,FOUND PROPERTY,Tuesday,05/31/2016 12:00:00 AM,19:30
160861790,FOUND PROPERTY,Saturday,10/22/2016 12:00:00 AM,17:50
160862760,FOUND PROPERTY,Sunday,10/23/2016 12:00:00 AM,08:00
160862889,FOUND PROPERTY,Sunday,10/23/2016 12:00:00 AM,11:00
160862942,FOUND PROPERTY,Sunday,10/23/2016 12:00:00 AM,11:00
160862992,FOUND PROPERTY,Sunday,10/23/2016 12:00:00 AM,11:45
160863536,FOUND PROPERTY,Saturday,10/22/2016 12:00:00 AM,20:00
160864023,FOUND PROPERTY,Sunday,10/23/2016 12:00:00 AM,16:00
160864205,FOUND PROPERTY,Sunday,10/23/2016 12:00:00 AM,19:35
160865184,FOUND PROPERTY,Monday,10/24/2016 12:00:00 AM,08:00
160865281,FOUND PROPERTY,Monday,10/24/2016 12:00:00 AM,08:00
160865510,FOUND PROPERTY,Saturday,10/22/2016 12:00:00 AM,18:00
160865952,FOUND PROPERTY,Monday,10/24/2016 12:00:00 AM,10:00
160866029,FOUND PROPERTY,Monday,10/24/2016 12:00:00 AM,13:09
160866706,FOUND PROPERTY,Monday,10/24/2016 12:00:00 AM,17:00
160866988,FOUND PROPERTY,Monday,10/24/2016 12:00:00 AM,18:05
160867447,FOUND PROPERTY,Friday,10/21/2016 12:00:00 AM,16:30
160868661,FOUND PROPERTY,Tuesday,10/25/2016 12:00:00 AM,11:00
160869421,FOUND PROPERTY,Tuesday,10/25/2016 12:00:00 AM,15:09
160871084,FOUND PROPERTY,Wednesday,10/26/2016 12:00:00 AM,05:00
160871090,FOUND PROPERTY,Tuesday,10/25/2016 12:00:00 AM,13:00
160871131,FOUND PROPERTY,Wednesday,10/26/2016 12:00:00 AM,06:00
160871175,FOUND PROPERTY,Tuesday,10/25/2016 12:00:00 AM,13:00
160871216,FOUND PROPERTY,Wednesday,10/26/2016 12:00:00 AM,07:25
160871272,FOUND PROPERTY,Tuesday,10/25/2016 12:00:00 AM,08:00
160871329,FOUND PROPERTY,Tuesday,10/25/2016 12:00:00 AM,14:00
160871620,FOUND PROPERTY,Wednesday,10/26/2016 12:00:00 AM,10:00
160872292,FOUND PROPERTY,Wednesday,10/26/2016 12:00:00 AM,13:52
160872775,FOUND PROPERTY,Wednesday,10/26/2016 12:00:00 AM,15:00
160873193,FOUND PROPERTY,Wednesday,10/26/2016 12:00:00 AM,14:00
160873212,FOUND PROPERTY,Wednesday,10/26/2016 12:00:00 AM,16:00
160874527,FOUND PROPERTY,Thursday,10/27/2016 12:00:00 AM,07:00
160874549,FOUND PROPERTY,Thursday,10/27/2016 12:00:00 AM,07:15
160875309,FOUND PROPERTY,Thursday,10/27/2016 12:00:00 AM,10:14
160449120,FOUND PROPERTY,Wednesday,06-01-2016 00:00,20:00
160449158,FOUND PROPERTY,Wednesday,06-01-2016 00:00,16:00
160449211,FOUND PROPERTY,Tuesday,05/31/2016 12:00:00 AM,17:00
160875503,FOUND PROPERTY,Thursday,10/27/2016 12:00:00 AM,11:12
160875519,FOUND PROPERTY,Thursday,10/20/2016 12:00:00 AM,11:00
160875826,FOUND PROPERTY,Wednesday,10/26/2016 12:00:00 AM,14:40
160875923,FOUND PROPERTY,Thursday,10/27/2016 12:00:00 AM,16:52
160875939,FOUND PROPERTY,Thursday,10/27/2016 12:00:00 AM,16:50
160449603,FOUND PROPERTY,Wednesday,06-01-2016 00:00,20:55
160877888,FOUND PROPERTY,Friday,10/28/2016 12:00:00 AM,08:15
160878024,FOUND PROPERTY,Friday,10/28/2016 12:00:00 AM,11:48
160878052,FOUND PROPERTY,Friday,10/28/2016 12:00:00 AM,11:50
160878472,FOUND PROPERTY,Friday,10/28/2016 12:00:00 AM,09:00
160511202,FOUND PROPERTY,Wednesday,06/22/2016 12:00:00 AM,10:00
160880405,FOUND PROPERTY,Monday,10/24/2016 12:00:00 AM,14:00
160880756,FOUND PROPERTY,Friday,10/28/2016 12:00:00 AM,09:00
160881334,FOUND PROPERTY,Saturday,10/29/2016 12:00:00 AM,13:20
160881425,FOUND PROPERTY,Saturday,10/29/2016 12:00:00 AM,14:00
160881873,FOUND PROPERTY,Saturday,10/29/2016 12:00:00 AM,14:00
160881914,FOUND PROPERTY,Saturday,10/29/2016 12:00:00 AM,16:51
160882081,FOUND PROPERTY,Saturday,10/29/2016 12:00:00 AM,18:08
160882401,FOUND PROPERTY,Saturday,10/29/2016 12:00:00 AM,19:30
160882564,FOUND PROPERTY,Friday,10/28/2016 12:00:00 AM,20:00
160884178,FOUND PROPERTY,Sunday,10/30/2016 12:00:00 AM,13:17
160884366,FOUND PROPERTY,Sunday,10/30/2016 12:00:00 AM,13:10
160277523,FOUND PROPERTY,Monday,04-04-2016 00:00,15:30
160450519,FOUND PROPERTY,Thursday,06-02-2016 00:00,05:45
160884861,FOUND PROPERTY,Saturday,10/29/2016 12:00:00 AM,15:00
160884930,FOUND PROPERTY,Sunday,10/30/2016 12:00:00 AM,18:00
160885502,FOUND PROPERTY,Sunday,10/30/2016 12:00:00 AM,21:10
160886607,FOUND PROPERTY,Monday,10/31/2016 12:00:00 AM,08:30
160888396,FOUND PROPERTY,Monday,10/31/2016 12:00:00 AM,18:15
160888421,FOUND PROPERTY,Monday,10/31/2016 12:00:00 AM,18:19
160889344,FOUND PROPERTY,Monday,10/31/2016 12:00:00 AM,14:00
160889899,FOUND PROPERTY,Sunday,10/23/2016 12:00:00 AM,11:00
160890476,FOUND PROPERTY,Tuesday,11-01-2016 00:00,15:00
160891145,FOUND PROPERTY,Tuesday,11-01-2016 00:00,18:40
161003262,FOUND PROPERTY,Saturday,12-10-2016 00:00,21:00
160891361,FOUND PROPERTY,Tuesday,11-01-2016 00:00,16:30
160892143,FOUND PROPERTY,Tuesday,11-01-2016 00:00,22:15
160893038,FOUND PROPERTY,Wednesday,11-02-2016 00:00,13:47
160893549,FOUND PROPERTY,Wednesday,11-02-2016 00:00,17:42
160893981,FOUND PROPERTY,Wednesday,11-02-2016 00:00,15:00
160895410,FOUND PROPERTY,Thursday,11-03-2016 00:00,10:15
160895943,FOUND PROPERTY,Thursday,11-03-2016 00:00,14:08
160896838,FOUND PROPERTY,Thursday,11-03-2016 00:00,20:00
160897080,FOUND PROPERTY,Thursday,11-03-2016 00:00,21:00
160897767,FOUND PROPERTY,Friday,11-04-2016 00:00,05:15
160898301,FOUND PROPERTY,Friday,11-04-2016 00:00,11:00
160898317,FOUND PROPERTY,Thursday,11-03-2016 00:00,09:30
160452628,FOUND PROPERTY,Thursday,06-02-2016 00:00,19:15
160898878,FOUND PROPERTY,Friday,11-04-2016 00:00,13:11
160899183,FOUND PROPERTY,Friday,11-04-2016 00:00,14:00
160899218,FOUND PROPERTY,Friday,11-04-2016 00:00,15:47
160899252,FOUND PROPERTY,Friday,11-04-2016 00:00,10:00
160900097,FOUND PROPERTY,Thursday,11-03-2016 00:00,06:30
160900241,FOUND PROPERTY,Friday,11-04-2016 00:00,21:00
160900417,FOUND PROPERTY,Friday,11-04-2016 00:00,18:50
160900912,FOUND PROPERTY,Saturday,11-05-2016 00:00,02:00
160901879,FOUND PROPERTY,Friday,11-04-2016 00:00,17:00
160901998,FOUND PROPERTY,Friday,11-04-2016 00:00,18:30
160903900,FOUND PROPERTY,Sunday,11-06-2016 00:00,08:30
160453557,FOUND PROPERTY,Friday,05/27/2016 12:00:00 AM,11:00
160905025,FOUND PROPERTY,Sunday,11-06-2016 00:00,15:42
160905166,FOUND PROPERTY,Saturday,11-05-2016 00:00,08:00
160453955,FOUND PROPERTY,Thursday,06-02-2016 00:00,19:00
160905332,FOUND PROPERTY,Sunday,11-06-2016 00:00,10:52
160905508,FOUND PROPERTY,Tuesday,11-01-2016 00:00,19:30
160905956,FOUND PROPERTY,Sunday,11-06-2016 00:00,21:00
160906512,FOUND PROPERTY,Monday,11-07-2016 00:00,08:25
160454737,FOUND PROPERTY,Friday,06-03-2016 00:00,23:00
160906722,FOUND PROPERTY,Monday,11-07-2016 00:00,09:30
160907485,FOUND PROPERTY,Saturday,11-05-2016 00:00,09:00
160908320,FOUND PROPERTY,Monday,11-07-2016 00:00,10:20
160908580,FOUND PROPERTY,Saturday,11-05-2016 00:00,22:55
160908596,FOUND PROPERTY,Sunday,11-06-2016 00:00,10:45
160908615,FOUND PROPERTY,Monday,11-07-2016 00:00,15:40
160908897,FOUND PROPERTY,Monday,11-07-2016 00:00,22:00
160909384,FOUND PROPERTY,Tuesday,11-08-2016 00:00,05:15
160910002,FOUND PROPERTY,Tuesday,11-08-2016 00:00,09:00
160911630,FOUND PROPERTY,Tuesday,11-08-2016 00:00,20:13
160911787,FOUND PROPERTY,Tuesday,11-08-2016 00:00,22:46
160912177,FOUND PROPERTY,Wednesday,11-09-2016 00:00,02:15
160455707,FOUND PROPERTY,Saturday,06-04-2016 00:00,11:15
160912826,FOUND PROPERTY,Sunday,11-06-2016 00:00,15:00
160913197,FOUND PROPERTY,Wednesday,11-09-2016 00:00,11:30
160913777,FOUND PROPERTY,Friday,11-04-2016 00:00,19:00
160913880,FOUND PROPERTY,Wednesday,11-09-2016 00:00,16:00
161026935,FOUND PROPERTY,Sunday,12/18/2016 12:00:00 AM,10:00
160914167,FOUND PROPERTY,Wednesday,11-09-2016 00:00,15:30
160914747,FOUND PROPERTY,Wednesday,11-09-2016 00:00,13:40
160914935,FOUND PROPERTY,Wednesday,11-09-2016 00:00,23:43
160917434,FOUND PROPERTY,Thursday,11-10-2016 00:00,21:49
160917876,FOUND PROPERTY,Thursday,11-10-2016 00:00,23:30
160918307,FOUND PROPERTY,Thursday,11-10-2016 00:00,16:27
160918391,FOUND PROPERTY,Friday,11-11-2016 00:00,07:12
160918620,FOUND PROPERTY,Friday,11-11-2016 00:00,10:14
160918642,FOUND PROPERTY,Friday,11-11-2016 00:00,08:20
160918727,FOUND PROPERTY,Friday,11-11-2016 00:00,10:56
160919424,FOUND PROPERTY,Friday,11-11-2016 00:00,12:30
160919628,FOUND PROPERTY,Friday,11-11-2016 00:00,17:01
160919731,FOUND PROPERTY,Friday,11-11-2016 00:00,16:54
160919797,FOUND PROPERTY,Friday,11-11-2016 00:00,17:47
160920277,FOUND PROPERTY,Friday,10/28/2016 12:00:00 AM,08:00
160921639,FOUND PROPERTY,Saturday,11-12-2016 00:00,08:50
160921689,FOUND PROPERTY,Saturday,11-12-2016 00:00,10:35
160922217,FOUND PROPERTY,Saturday,11-12-2016 00:00,08:00
160922392,FOUND PROPERTY,Saturday,11-12-2016 00:00,14:45
160922778,FOUND PROPERTY,Saturday,11-12-2016 00:00,16:15
160923174,FOUND PROPERTY,Friday,11-11-2016 00:00,12:17
160923390,FOUND PROPERTY,Saturday,11-12-2016 00:00,21:30
160924235,FOUND PROPERTY,Sunday,11/13/2016 12:00:00 AM,08:00
160924508,FOUND PROPERTY,Thursday,11-10-2016 00:00,14:20
160924520,FOUND PROPERTY,Sunday,11/13/2016 12:00:00 AM,10:00
160924564,FOUND PROPERTY,Sunday,11/13/2016 12:00:00 AM,11:00
160458513,FOUND PROPERTY,Saturday,06-04-2016 00:00,15:00
160924570,FOUND PROPERTY,Sunday,11/13/2016 12:00:00 AM,10:30
160925625,FOUND PROPERTY,Sunday,11/13/2016 12:00:00 AM,16:00
160925885,FOUND PROPERTY,Sunday,11/13/2016 12:00:00 AM,17:28
160925960,FOUND PROPERTY,Sunday,11/13/2016 12:00:00 AM,15:00
160926203,FOUND PROPERTY,Saturday,11-12-2016 00:00,17:00
160926504,FOUND PROPERTY,Monday,11/14/2016 12:00:00 AM,06:30
160927687,FOUND PROPERTY,Monday,11/14/2016 12:00:00 AM,14:51
160927853,FOUND PROPERTY,Monday,11/14/2016 12:00:00 AM,15:30
160928334,FOUND PROPERTY,Saturday,10-08-2016 00:00,08:30
160928986,FOUND PROPERTY,Monday,11/14/2016 12:00:00 AM,20:00
160929166,FOUND PROPERTY,Sunday,11/13/2016 12:00:00 AM,11:00
160929310,FOUND PROPERTY,Monday,11/14/2016 12:00:00 AM,12:00
160929489,FOUND PROPERTY,Tuesday,11/15/2016 12:00:00 AM,08:00
160930389,FOUND PROPERTY,Tuesday,11/15/2016 12:00:00 AM,12:02
160930464,FOUND PROPERTY,Tuesday,11/15/2016 12:00:00 AM,11:20
160459630,FOUND PROPERTY,Sunday,06-05-2016 00:00,20:00
160932329,FOUND PROPERTY,Wednesday,11/16/2016 12:00:00 AM,03:57
160620007,FOUND PROPERTY,Monday,08-01-2016 00:00,15:30
160935179,FOUND PROPERTY,Wednesday,11/16/2016 12:00:00 AM,22:01
160935185,FOUND PROPERTY,Wednesday,11/16/2016 12:00:00 AM,17:25
160936199,FOUND PROPERTY,Thursday,11/17/2016 12:00:00 AM,09:46
160936638,FOUND PROPERTY,Thursday,11/17/2016 12:00:00 AM,10:00
160936644,FOUND PROPERTY,Thursday,11/17/2016 12:00:00 AM,12:05
160936810,FOUND PROPERTY,Thursday,11/17/2016 12:00:00 AM,11:40
160936860,FOUND PROPERTY,Thursday,11/17/2016 12:00:00 AM,12:23
160937056,FOUND PROPERTY,Thursday,11/17/2016 12:00:00 AM,14:00
160937567,FOUND PROPERTY,Wednesday,11/16/2016 12:00:00 AM,16:05
160937993,FOUND PROPERTY,Thursday,11/17/2016 12:00:00 AM,20:16
160938026,FOUND PROPERTY,Thursday,11/17/2016 12:00:00 AM,13:00
160938430,FOUND PROPERTY,Thursday,11/17/2016 12:00:00 AM,21:45
160938496,FOUND PROPERTY,Thursday,11/17/2016 12:00:00 AM,21:09
160939579,FOUND PROPERTY,Friday,11/18/2016 12:00:00 AM,10:30
160939626,FOUND PROPERTY,Friday,11/18/2016 12:00:00 AM,09:00
160460643,FOUND PROPERTY,Monday,05/16/2016 12:00:00 AM,16:00
160940695,FOUND PROPERTY,Friday,11/18/2016 12:00:00 AM,15:00
160942055,FOUND PROPERTY,Friday,11/18/2016 12:00:00 AM,09:00
160942287,FOUND PROPERTY,Friday,11/18/2016 12:00:00 AM,15:50
160942889,FOUND PROPERTY,Saturday,11/19/2016 12:00:00 AM,01:45
160942964,FOUND PROPERTY,Saturday,11/19/2016 12:00:00 AM,10:30
160943354,FOUND PROPERTY,Saturday,11/19/2016 12:00:00 AM,07:30
160943990,FOUND PROPERTY,Saturday,11/19/2016 12:00:00 AM,19:46
160944205,FOUND PROPERTY,Saturday,11/19/2016 12:00:00 AM,19:15
160461754,FOUND PROPERTY,Monday,06-06-2016 00:00,16:05
160944700,FOUND PROPERTY,Saturday,11/19/2016 12:00:00 AM,23:30
160945128,FOUND PROPERTY,Sunday,11/20/2016 12:00:00 AM,08:07
160945441,FOUND PROPERTY,Sunday,11/20/2016 12:00:00 AM,11:00
160462558,FOUND PROPERTY,Friday,06-03-2016 00:00,18:00
160946182,FOUND PROPERTY,Sunday,11/20/2016 12:00:00 AM,16:42
160946251,FOUND PROPERTY,Sunday,11/20/2016 12:00:00 AM,15:50
160946671,FOUND PROPERTY,Sunday,11/20/2016 12:00:00 AM,20:32
160946734,FOUND PROPERTY,Sunday,11/20/2016 12:00:00 AM,21:00
160946853,FOUND PROPERTY,Sunday,11/20/2016 12:00:00 AM,18:20
160947425,FOUND PROPERTY,Monday,11/21/2016 12:00:00 AM,08:15
160948536,FOUND PROPERTY,Monday,11/21/2016 12:00:00 AM,14:55
160948649,FOUND PROPERTY,Monday,11/21/2016 12:00:00 AM,15:20
160948859,FOUND PROPERTY,Sunday,11/20/2016 12:00:00 AM,17:00
160948906,FOUND PROPERTY,Sunday,11/20/2016 12:00:00 AM,16:00
160949318,FOUND PROPERTY,Monday,11/21/2016 12:00:00 AM,16:32
160950387,FOUND PROPERTY,Saturday,11/19/2016 12:00:00 AM,11:00
160950406,FOUND PROPERTY,Sunday,08-07-2016 00:00,14:08
160950440,FOUND PROPERTY,Sunday,09/25/2016 12:00:00 AM,00:05
160951404,FOUND PROPERTY,Tuesday,11/22/2016 12:00:00 AM,11:47
160951620,FOUND PROPERTY,Tuesday,11/22/2016 12:00:00 AM,13:10
160951727,FOUND PROPERTY,Tuesday,11/22/2016 12:00:00 AM,13:24
160952355,FOUND PROPERTY,Sunday,10/30/2016 12:00:00 AM,09:00
160953002,FOUND PROPERTY,Tuesday,11/22/2016 12:00:00 AM,16:00
160953400,FOUND PROPERTY,Wednesday,11/23/2016 12:00:00 AM,00:02
160953610,FOUND PROPERTY,Tuesday,11/22/2016 12:00:00 AM,11:00
160953626,FOUND PROPERTY,Wednesday,11/23/2016 12:00:00 AM,06:00
160953745,FOUND PROPERTY,Tuesday,11/22/2016 12:00:00 AM,12:00
160953820,FOUND PROPERTY,Tuesday,11/22/2016 12:00:00 AM,14:15
160954323,FOUND PROPERTY,Wednesday,11/23/2016 12:00:00 AM,11:55
160954583,FOUND PROPERTY,Wednesday,11/23/2016 12:00:00 AM,13:37
160954765,FOUND PROPERTY,Wednesday,11/23/2016 12:00:00 AM,13:55
160955127,FOUND PROPERTY,Wednesday,11/23/2016 12:00:00 AM,16:41
160955230,FOUND PROPERTY,Wednesday,11/23/2016 12:00:00 AM,16:00
160956062,FOUND PROPERTY,Wednesday,11/23/2016 12:00:00 AM,21:51
160956294,FOUND PROPERTY,Thursday,11/24/2016 12:00:00 AM,01:27
160956749,FOUND PROPERTY,Thursday,11/24/2016 12:00:00 AM,10:53
160956818,FOUND PROPERTY,Thursday,11/24/2016 12:00:00 AM,07:38
160956880,FOUND PROPERTY,Thursday,11/24/2016 12:00:00 AM,11:00
160957117,FOUND PROPERTY,Wednesday,11/23/2016 12:00:00 AM,22:00
160957424,FOUND PROPERTY,Thursday,11/24/2016 12:00:00 AM,15:30
160957888,FOUND PROPERTY,Thursday,11/24/2016 12:00:00 AM,19:57
160958325,FOUND PROPERTY,Friday,11/25/2016 12:00:00 AM,00:23
160958541,FOUND PROPERTY,Friday,11/25/2016 12:00:00 AM,07:19
